,latitude,longitude,date,time,symbol,temperature,wind,weatherRank,maxRank
30,60.74102232363691,8.953447547377229,2022-11-05,01:00:00,rain,2.6,1.3,0.6238810940114056,0.8282653338365157
33,60.74102232363691,8.953447547377229,2022-11-05,04:00:00,fog,1.9,1.6,0.2615397857998073,0.8282653338365157
34,60.74102232363691,8.953447547377229,2022-11-05,05:00:00,fog,1.8,1.5,0.26121092438015403,0.8282653338365157
31,60.74102232363691,8.953447547377229,2022-11-05,02:00:00,lightrain,2.2,0.8,0.23504152076602555,0.8282653338365157
32,60.74102232363691,8.953447547377229,2022-11-05,03:00:00,lightrainshowers_day,2.0,1.0,0.2340328064770065,0.8282653338365157
41,59.66183639653443,7.8532531609435665,2022-11-05,12:00:00,partlycloudy_day,2.7,1.4,0.8279959189112089,0.8279959189112089
42,60.74102232363691,8.586716085232675,2022-11-05,13:00:00,partlycloudy_day,2.7,1.4,0.8279959189112089,0.8279959189112089
41,60.74102232363691,8.586716085232675,2022-11-05,12:00:00,partlycloudy_day,2.5,1.7,0.8267732719985112,0.8279959189112089
43,60.74102232363691,8.586716085232675,2022-11-05,14:00:00,partlycloudy_night,2.3,0.7,0.8266808663796206,0.8279959189112089
35,60.74102232363691,8.586716085232675,2022-11-05,06:00:00,fair_day,1.1,0.8,0.8254969295469634,0.8279959189112089
29,59.66183639653443,7.8532531609435665,2022-11-05,00:00:00,partlycloudy_night,2.9,3.3,0.8253696143877243,0.8279959189112089
40,59.66183639653443,7.8532531609435665,2022-11-05,11:00:00,partlycloudy_day,2.0,1.2,0.8250199544976616,0.8279959189112089
36,60.74102232363691,8.586716085232675,2022-11-05,07:00:00,fair_day,0.9,1.4,0.8242533568041492,0.8279959189112089
40,60.74102232363691,8.586716085232675,2022-11-05,11:00:00,partlycloudy_day,2.0,2.1,0.8240286001141244,0.8279959189112089
39,60.74102232363691,8.586716085232675,2022-11-05,10:00:00,partlycloudy_day,1.1,1.1,0.8213291963897293,0.8279959189112089
39,59.66183639653443,7.8532531609435665,2022-11-05,10:00:00,partlycloudy_day,1.0,0.9,0.8210680679407782,0.8279959189112089
32,59.66183639653443,7.8532531609435665,2022-11-05,03:00:00,partlycloudy_day,1.6,2.8,0.8209904193799438,0.8279959189112089
37,60.74102232363691,8.586716085232675,2022-11-05,08:00:00,fair_day,-0.2,0.6,0.82070324474541,0.8279959189112089
33,59.66183639653443,7.8532531609435665,2022-11-05,04:00:00,partlycloudy_day,0.9,2.3,0.8191489521593653,0.8279959189112089
44,60.74102232363691,8.586716085232675,2022-11-05,15:00:00,partlycloudy_night,0.4,0.4,0.8190214557847743,0.8279959189112089
38,59.66183639653443,7.8532531609435665,2022-11-05,09:00:00,partlycloudy_day,0.3,0.9,0.8183751172512328,0.8279959189112089
34,59.66183639653443,7.8532531609435665,2022-11-05,05:00:00,partlycloudy_day,0.1,1.5,0.8171586214215312,0.8279959189112089
36,59.66183639653443,7.8532531609435665,2022-11-05,07:00:00,partlycloudy_day,-0.1,0.7,0.8170375848547761,0.8279959189112089
35,59.66183639653443,7.8532531609435665,2022-11-05,06:00:00,partlycloudy_day,-0.1,0.9,0.8169170311852244,0.8279959189112089
30,59.66183639653443,7.8532531609435665,2022-11-05,01:00:00,partlycloudy_night,2.3,4.5,0.8165505634104524,0.8279959189112089
38,60.74102232363691,8.586716085232675,2022-11-05,09:00:00,partlycloudy_day,-0.4,0.9,0.8158612447729099,0.8279959189112089
31,59.66183639653443,7.8532531609435665,2022-11-05,02:00:00,partlycloudy_night,2.0,4.5,0.8152254752098782,0.8279959189112089
45,60.74102232363691,8.586716085232675,2022-11-05,16:00:00,partlycloudy_night,-0.7,0.8,0.8148997085704356,0.8279959189112089
46,60.74102232363691,8.586716085232675,2022-11-05,17:00:00,partlycloudy_night,-0.7,1.1,0.8146988517372694,0.8279959189112089
47,60.74102232363691,8.586716085232675,2022-11-05,18:00:00,partlycloudy_night,-1.4,1.2,0.8123542774852277,0.8279959189112089
37,59.66183639653443,7.8532531609435665,2022-11-05,08:00:00,cloudy,-0.2,1.0,0.809400908312875,0.8279959189112089
29,60.74102232363691,8.586716085232675,2022-11-05,00:00:00,sleet,2.5,5.0,0.3609675866358809,0.8279959189112089
42,59.66183639653443,7.8532531609435665,2022-11-05,13:00:00,fog,2.8,1.4,0.265780985043891,0.8279959189112089
43,59.66183639653443,7.8532531609435665,2022-11-05,14:00:00,fog,2.5,1.0,0.2647162563160689,0.8279959189112089
44,59.66183639653443,7.8532531609435665,2022-11-05,15:00:00,fog,2.0,1.3,0.2622576154218543,0.8279959189112089
33,60.74102232363691,8.586716085232675,2022-11-05,04:00:00,fog,1.3,1.2,0.2593829101308738,0.8279959189112089
32,60.74102232363691,8.586716085232675,2022-11-05,03:00:00,fog,1.4,1.7,0.2593192508793669,0.8279959189112089
34,60.74102232363691,8.586716085232675,2022-11-05,05:00:00,fog,1.2,1.1,0.2590525248937794,0.8279959189112089
45,59.66183639653443,7.8532531609435665,2022-11-05,16:00:00,fog,1.1,1.2,0.2585723586939771,0.8279959189112089
46,59.66183639653443,7.8532531609435665,2022-11-05,17:00:00,fog,0.5,1.1,0.25630748625282307,0.8279959189112089
47,59.66183639653443,7.8532531609435665,2022-11-05,18:00:00,fog,-0.5,1.0,0.25276952058538305,0.8279959189112089
31,60.74102232363691,8.586716085232675,2022-11-05,02:00:00,lightsleetshowers_night,1.5,2.5,0.23008216865909092,0.8279959189112089
30,60.74102232363691,8.586716085232675,2022-11-05,01:00:00,lightsleet,1.8,3.6,0.22818478208091517,0.8279959189112089
42,61.28061528718815,10.420373395955446,2022-11-05,13:00:00,cloudy,4.2,2.3,0.8271560111859629,0.8271560111859629
43,61.28061528718815,10.420373395955446,2022-11-05,14:00:00,cloudy,4.1,2.0,0.8270949339377424,0.8271560111859629
40,61.28061528718815,10.420373395955446,2022-11-05,11:00:00,cloudy,4.2,2.5,0.826793052724833,0.8271560111859629
41,61.28061528718815,10.420373395955446,2022-11-05,12:00:00,cloudy,4.2,2.8,0.8261471468195011,0.8271560111859629
44,61.28061528718815,10.420373395955446,2022-11-05,15:00:00,cloudy,3.5,1.4,0.8247334374993548,0.8271560111859629
47,61.28061528718815,10.420373395955446,2022-11-05,18:00:00,cloudy,3.0,1.0,0.8226281833405918,0.8271560111859629
45,61.28061528718815,10.420373395955446,2022-11-05,16:00:00,cloudy,2.7,1.4,0.8209021417810531,0.8271560111859629
46,61.28061528718815,10.420373395955446,2022-11-05,17:00:00,cloudy,2.6,1.3,0.8205291141298087,0.8271560111859629
29,61.28061528718815,10.420373395955446,2022-11-05,00:00:00,rain,6.1,4.8,0.6302747087175169,0.8271560111859629
38,61.28061528718815,10.420373395955446,2022-11-05,09:00:00,rain,4.2,2.5,0.6301450326064301,0.8271560111859629
37,61.28061528718815,10.420373395955446,2022-11-05,08:00:00,rain,4.2,2.7,0.6297291769401381,0.8271560111859629
32,61.28061528718815,10.420373395955446,2022-11-05,03:00:00,rain,4.7,3.8,0.6287748002668332,0.8271560111859629
36,61.28061528718815,10.420373395955446,2022-11-05,07:00:00,rain,4.1,2.9,0.6287325092000603,0.8271560111859629
33,61.28061528718815,10.420373395955446,2022-11-05,04:00:00,rain,4.2,3.1,0.6287080934728765,0.8271560111859629
35,61.28061528718815,10.420373395955446,2022-11-05,06:00:00,rain,4.1,3.1,0.6281876096505176,0.8271560111859629
34,61.28061528718815,10.420373395955446,2022-11-05,05:00:00,rain,4.1,3.2,0.6278864855001595,0.8271560111859629
30,61.28061528718815,10.420373395955446,2022-11-05,01:00:00,rain,5.7,5.1,0.6250565112417041,0.8271560111859629
31,61.28061528718815,10.420373395955446,2022-11-05,02:00:00,rain,5.3,4.9,0.6247254178282918,0.8271560111859629
39,61.28061528718815,10.420373395955446,2022-11-05,10:00:00,lightrain,4.2,2.5,0.24275124912063656,0.8271560111859629
41,59.84170071771818,8.21998462308812,2022-11-05,12:00:00,partlycloudy_day,2.7,2.2,0.827022116912718,0.827022116912718
31,59.84170071771818,8.21998462308812,2022-11-05,02:00:00,partlycloudy_night,2.4,1.9,0.826079250237247,0.827022116912718
42,59.84170071771818,8.21998462308812,2022-11-05,13:00:00,partlycloudy_day,2.6,2.6,0.8258333594515619,0.827022116912718
30,59.84170071771818,8.21998462308812,2022-11-05,01:00:00,partlycloudy_night,2.5,2.6,0.8253760757614578,0.827022116912718
32,59.84170071771818,8.21998462308812,2022-11-05,03:00:00,partlycloudy_day,1.9,1.3,0.824503723635262,0.827022116912718
43,59.84170071771818,8.21998462308812,2022-11-05,14:00:00,partlycloudy_night,2.4,2.8,0.824477668063599,0.827022116912718
40,59.84170071771818,8.21998462308812,2022-11-05,11:00:00,partlycloudy_day,1.9,2.1,0.8235946512500361,0.827022116912718
44,59.84170071771818,8.21998462308812,2022-11-05,15:00:00,partlycloudy_night,1.8,2.2,0.823011658263355,0.827022116912718
39,59.84170071771818,8.21998462308812,2022-11-05,10:00:00,partlycloudy_day,1.3,1.5,0.8217980339327756,0.827022116912718
45,59.84170071771818,8.21998462308812,2022-11-05,16:00:00,partlycloudy_night,0.9,1.9,0.8197416699665515,0.827022116912718
38,59.84170071771818,8.21998462308812,2022-11-05,09:00:00,partlycloudy_day,0.2,0.6,0.8181799875450769,0.827022116912718
46,59.84170071771818,8.21998462308812,2022-11-05,17:00:00,partlycloudy_night,0.6,2.2,0.8181474850512152,0.827022116912718
33,59.84170071771818,8.21998462308812,2022-11-05,04:00:00,partlycloudy_day,0.8,2.7,0.8179780167130268,0.827022116912718
34,59.84170071771818,8.21998462308812,2022-11-05,05:00:00,partlycloudy_day,-0.4,1.4,0.8154755202896782,0.827022116912718
37,59.84170071771818,8.21998462308812,2022-11-05,08:00:00,partlycloudy_day,-0.9,1.0,0.8141053738369759,0.827022116912718
35,59.84170071771818,8.21998462308812,2022-11-05,06:00:00,partlycloudy_day,-1.0,1.0,0.8137780040903808,0.827022116912718
36,59.84170071771818,8.21998462308812,2022-11-05,07:00:00,partlycloudy_day,-1.1,0.8,0.813583284187149,0.827022116912718
47,59.84170071771818,8.21998462308812,2022-11-05,18:00:00,cloudy,0.2,1.1,0.8107728842294728,0.827022116912718
29,59.84170071771818,8.21998462308812,2022-11-05,00:00:00,lightrainshowers_night,2.7,1.2,0.23703080153655906,0.827022116912718
44,61.820208250739384,6.386327312365349,2022-11-05,15:00:00,rainshowers_night,6.1,0.8,0.8268828614865353,0.8268828614865353
45,61.820208250739384,6.386327312365349,2022-11-05,16:00:00,rainshowers_night,6.0,0.8,0.8262877894801165,0.8268828614865353
46,61.820208250739384,6.386327312365349,2022-11-05,17:00:00,rainshowers_night,6.0,0.8,0.8262877894801165,0.8268828614865353
47,61.820208250739384,6.386327312365349,2022-11-05,18:00:00,rainshowers_night,5.9,0.8,0.8256965728711154,0.8268828614865353
29,61.820208250739384,6.386327312365349,2022-11-05,00:00:00,rain,7.1,0.8,0.6488919922137977,0.8268828614865353
30,61.820208250739384,6.386327312365349,2022-11-05,01:00:00,rain,6.9,1.2,0.6473523356536337,0.8268828614865353
39,61.820208250739384,6.386327312365349,2022-11-05,10:00:00,rain,6.8,0.8,0.6470045415514062,0.8268828614865353
40,61.820208250739384,6.386327312365349,2022-11-05,11:00:00,rain,6.7,0.7,0.6464410380302547,0.8268828614865353
41,61.820208250739384,6.386327312365349,2022-11-05,12:00:00,rain,6.7,0.7,0.6464410380302547,0.8268828614865353
32,61.820208250739384,6.386327312365349,2022-11-05,03:00:00,rain,6.7,1.0,0.6462536381742632,0.8268828614865353
31,61.820208250739384,6.386327312365349,2022-11-05,02:00:00,rain,6.7,1.2,0.6461052143488699,0.8268828614865353
33,61.820208250739384,6.386327312365349,2022-11-05,04:00:00,rain,6.6,1.0,0.6456357067355193,0.8268828614865353
36,61.820208250739384,6.386327312365349,2022-11-05,07:00:00,rain,6.4,0.8,0.6445403951216383,0.8268828614865353
34,61.820208250739384,6.386327312365349,2022-11-05,05:00:00,rain,6.4,1.1,0.6443395382884722,0.8268828614865353
35,61.820208250739384,6.386327312365349,2022-11-05,06:00:00,rain,6.4,1.1,0.6443395382884722,0.8268828614865353
38,61.820208250739384,6.386327312365349,2022-11-05,09:00:00,rain,6.3,0.6,0.6440463003659607,0.8268828614865353
42,61.820208250739384,6.386327312365349,2022-11-05,13:00:00,lightrainshowers_day,6.8,0.8,0.2596107669539166,0.8268828614865353
43,61.820208250739384,6.386327312365349,2022-11-05,14:00:00,lightrainshowers_day,6.6,0.7,0.2584293319940211,0.8268828614865353
37,61.820208250739384,6.386327312365349,2022-11-05,08:00:00,lightrain,6.3,0.9,0.25647768008829575,0.8268828614865353
42,60.20142936008567,8.953447547377229,2022-11-05,13:00:00,partlycloudy_day,2.7,2.4,0.8266830938705916,0.8266830938705916
43,60.20142936008567,8.953447547377229,2022-11-05,14:00:00,partlycloudy_night,2.3,2.3,0.8250370599061212,0.8266830938705916
44,60.20142936008567,8.953447547377229,2022-11-05,15:00:00,fair_night,1.4,2.4,0.8249575223385754,0.8266830938705916
40,60.20142936008567,8.953447547377229,2022-11-05,11:00:00,partlycloudy_day,1.9,1.6,0.8242198428773033,0.8266830938705916
41,60.20142936008567,8.953447547377229,2022-11-05,12:00:00,partlycloudy_day,2.1,2.3,0.8241497881160762,0.8266830938705916
39,60.20142936008567,8.953447547377229,2022-11-05,10:00:00,partlycloudy_day,1.6,1.3,0.8232249845402089,0.8266830938705916
33,60.20142936008567,8.953447547377229,2022-11-05,04:00:00,partlycloudy_day,1.4,2.4,0.8209906460145076,0.8266830938705916
38,60.20142936008567,8.953447547377229,2022-11-05,09:00:00,partlycloudy_day,1.0,2.3,0.8195448151368306,0.8266830938705916
34,60.20142936008567,8.953447547377229,2022-11-05,05:00:00,partlycloudy_day,0.8,3.2,0.8166558090954071,0.8266830938705916
45,60.20142936008567,8.953447547377229,2022-11-05,16:00:00,fair_night,0.7,4.1,0.8164077595076351,0.8266830938705916
37,60.20142936008567,8.953447547377229,2022-11-05,08:00:00,partlycloudy_day,0.5,3.4,0.814835731838191,0.8266830938705916
46,60.20142936008567,8.953447547377229,2022-11-05,17:00:00,partlycloudy_night,0.9,4.0,0.8137655745475317,0.8266830938705916
35,60.20142936008567,8.953447547377229,2022-11-05,06:00:00,partlycloudy_day,0.5,3.8,0.8132077153289884,0.8266830938705916
47,60.20142936008567,8.953447547377229,2022-11-05,18:00:00,partlycloudy_night,1.0,4.5,0.8110583186411617,0.8266830938705916
36,60.20142936008567,8.953447547377229,2022-11-05,07:00:00,partlycloudy_day,0.3,4.7,0.8068244611188056,0.8266830938705916
30,60.20142936008567,8.953447547377229,2022-11-05,01:00:00,sleetshowers_night,1.8,3.0,0.7450834178175049,0.8266830938705916
29,60.20142936008567,8.953447547377229,2022-11-05,00:00:00,sleet,1.9,5.4,0.35388357784602054,0.8266830938705916
32,60.20142936008567,8.953447547377229,2022-11-05,03:00:00,lightsleetshowers_day,2.1,2.0,0.2334736164584875,0.8266830938705916
31,60.20142936008567,8.953447547377229,2022-11-05,02:00:00,lightsleetshowers_night,2.0,2.4,0.23240109675391868,0.8266830938705916
42,61.4604796083719,10.053641933810892,2022-11-05,13:00:00,partlycloudy_day,2.5,2.1,0.8262565351846344,0.8262565351846344
41,61.4604796083719,10.053641933810892,2022-11-05,12:00:00,partlycloudy_day,2.4,2.6,0.8249227014154615,0.8262565351846344
43,61.4604796083719,10.053641933810892,2022-11-05,14:00:00,partlycloudy_night,2.2,2.3,0.824591481256841,0.8262565351846344
39,61.4604796083719,10.053641933810892,2022-11-05,10:00:00,partlycloudy_day,2.0,2.0,0.8241713782796855,0.8262565351846344
40,61.4604796083719,10.053641933810892,2022-11-05,11:00:00,partlycloudy_day,2.1,2.3,0.8241497881160762,0.8262565351846344
44,61.4604796083719,10.053641933810892,2022-11-05,15:00:00,partlycloudy_night,0.8,1.7,0.8195901960629028,0.8262565351846344
45,61.4604796083719,10.053641933810892,2022-11-05,16:00:00,partlycloudy_night,-0.2,1.9,0.8156309966327092,0.8262565351846344
46,61.4604796083719,10.053641933810892,2022-11-05,17:00:00,partlycloudy_night,-0.3,2.3,0.8146863555838472,0.8262565351846344
47,61.4604796083719,10.053641933810892,2022-11-05,18:00:00,partlycloudy_night,-0.3,2.6,0.8141225245692478,0.8262565351846344
36,61.4604796083719,10.053641933810892,2022-11-05,07:00:00,rain,1.8,3.0,0.6175878404932749,0.8262565351846344
35,61.4604796083719,10.053641933810892,2022-11-05,06:00:00,rain,1.7,3.5,0.6155451439717732,0.8262565351846344
29,61.4604796083719,10.053641933810892,2022-11-05,00:00:00,rain,3.6,5.4,0.610300587730971,0.8262565351846344
34,61.4604796083719,10.053641933810892,2022-11-05,05:00:00,rain,1.6,4.9,0.6064883926285085,0.8262565351846344
33,61.4604796083719,10.053641933810892,2022-11-05,04:00:00,rain,1.7,5.5,0.6002634141047876,0.8262565351846344
32,61.4604796083719,10.053641933810892,2022-11-05,03:00:00,rain,2.1,6.2,0.5909053584263028,0.8262565351846344
31,61.4604796083719,10.053641933810892,2022-11-05,02:00:00,rain,2.6,7.8,0.5514676437123419,0.8262565351846344
30,61.4604796083719,10.053641933810892,2022-11-05,01:00:00,rain,3.3,8.6,0.5274161804578928,0.8262565351846344
38,61.4604796083719,10.053641933810892,2022-11-05,09:00:00,lightrainshowers_day,2.0,2.5,0.23221344139836878,0.8262565351846344
37,61.4604796083719,10.053641933810892,2022-11-05,08:00:00,lightrain,1.9,2.8,0.23113357774064466,0.8262565351846344
42,61.64034392955564,8.953447547377229,2022-11-05,13:00:00,fair_day,1.3,1.0,0.8261782673578311,0.8261782673578311
40,61.64034392955564,8.953447547377229,2022-11-05,11:00:00,fair_day,1.2,1.1,0.8256994582953433,0.8261782673578311
41,61.64034392955564,8.953447547377229,2022-11-05,12:00:00,fair_day,1.1,0.9,0.8254345621073741,0.8261782673578311
43,61.64034392955564,8.953447547377229,2022-11-05,14:00:00,fair_night,0.8,1.1,0.8241084705748873,0.8261782673578311
44,61.64034392955564,8.953447547377229,2022-11-05,15:00:00,fair_night,-0.3,0.8,0.820238852151452,0.8261782673578311
39,61.64034392955564,8.953447547377229,2022-11-05,10:00:00,fair_day,0.7,3.4,0.819568265889917,0.8261782673578311
45,61.64034392955564,8.953447547377229,2022-11-05,16:00:00,fair_night,-1.5,0.8,0.8162884156650188,0.8261782673578311
35,61.64034392955564,8.953447547377229,2022-11-05,06:00:00,partlycloudy_day,0.2,3.1,0.8146820003545744,0.8261782673578311
46,61.64034392955564,8.953447547377229,2022-11-05,17:00:00,fair_night,-2.2,0.5,0.8143713665488834,0.8261782673578311
36,61.64034392955564,8.953447547377229,2022-11-05,07:00:00,partlycloudy_day,0.1,3.3,0.8136926199894746,0.8261782673578311
38,61.64034392955564,8.953447547377229,2022-11-05,09:00:00,partlycloudy_day,0.1,3.5,0.8129808240957156,0.8261782673578311
37,61.64034392955564,8.953447547377229,2022-11-05,08:00:00,partlycloudy_day,-0.1,3.5,0.8122590305719815,0.8261782673578311
47,61.64034392955564,8.953447547377229,2022-11-05,18:00:00,fair_night,-3.0,0.6,0.8121351034482812,0.8261782673578311
32,61.64034392955564,8.953447547377229,2022-11-05,03:00:00,sleetshowers_day,0.4,4.7,0.7309518634967743,0.8261782673578311
29,61.64034392955564,8.953447547377229,2022-11-05,00:00:00,sleet,0.4,2.0,0.3654344422402744,0.8261782673578311
30,61.64034392955564,8.953447547377229,2022-11-05,01:00:00,sleet,0.4,2.5,0.36461207720500605,0.8261782673578311
33,61.64034392955564,8.953447547377229,2022-11-05,04:00:00,lightsleetshowers_day,0.5,2.1,0.22678383009679848,0.8261782673578311
34,61.64034392955564,8.953447547377229,2022-11-05,05:00:00,lightsleetshowers_day,0.3,1.9,0.22630900402274426,0.8261782673578311
31,61.64034392955564,8.953447547377229,2022-11-05,02:00:00,lightsleetshowers_night,0.5,4.0,0.22108382407638763,0.8261782673578311
42,60.021565038901926,8.586716085232675,2022-11-05,13:00:00,partlycloudy_day,2.4,1.9,0.826079250237247,0.826079250237247
41,60.021565038901926,8.586716085232675,2022-11-05,12:00:00,partlycloudy_day,2.0,2.0,0.8241713782796855,0.826079250237247
43,60.021565038901926,8.586716085232675,2022-11-05,14:00:00,partlycloudy_night,1.8,2.0,0.8233073385152683,0.826079250237247
40,60.021565038901926,8.586716085232675,2022-11-05,11:00:00,partlycloudy_day,1.6,1.7,0.8228326489688598,0.826079250237247
32,60.021565038901926,8.586716085232675,2022-11-05,03:00:00,fair_day,1.0,2.8,0.8225028270944367,0.826079250237247
39,60.021565038901926,8.586716085232675,2022-11-05,10:00:00,partlycloudy_day,1.4,2.0,0.8216253493085472,0.826079250237247
